company_id,created_at,event_type,asset_id,trial_id,evidence_id,payload_json
jnj,,trial_assets_linked,,13,424,"{""nct_id"": ""NCT03767244"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,14,425,"{""nct_id"": ""NCT04108208"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,15,426,"{""nct_id"": ""NCT04325828"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,16,427,"{""nct_id"": ""NCT04662580"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,17,428,"{""nct_id"": ""NCT07002320"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,18,429,"{""nct_id"": ""NCT05960578"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,19,430,"{""nct_id"": ""NCT06274047"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,21,432,"{""nct_id"": ""NCT04181203"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,22,433,"{""nct_id"": ""NCT06067269"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,24,435,"{""nct_id"": ""NCT02913196"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,25,436,"{""nct_id"": ""NCT03903835"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,26,437,"{""nct_id"": ""NCT03902951"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,29,440,"{""nct_id"": ""NCT03141671"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,30,441,"{""nct_id"": ""NCT03899077"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,32,443,"{""nct_id"": ""NCT03466411"", ""linked_assets"": 2}"
jnj,,trial_assets_linked,,34,445,"{""nct_id"": ""NCT03218488"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,36,447,"{""nct_id"": ""NCT06934226"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,37,448,"{""nct_id"": ""NCT05092269"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,38,449,"{""nct_id"": ""NCT04372108"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,41,452,"{""nct_id"": ""NCT05083182"", ""linked_assets"": 2}"
jnj,,trial_assets_linked,,42,453,"{""nct_id"": ""NCT06807593"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,43,454,"{""nct_id"": ""NCT03941132"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,44,455,"{""nct_id"": ""NCT05299931"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,45,456,"{""nct_id"": ""NCT02103361"", ""linked_assets"": 2}"
jnj,,trial_assets_linked,,47,458,"{""nct_id"": ""NCT05387031"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,48,459,"{""nct_id"": ""NCT04496063"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,49,460,"{""nct_id"": ""NCT04033445"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,50,461,"{""nct_id"": ""NCT03451851"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,52,463,"{""nct_id"": ""NCT06663332"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,53,464,"{""nct_id"": ""NCT05242471"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,54,465,"{""nct_id"": ""NCT05049798"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,55,466,"{""nct_id"": ""NCT07141004"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,56,467,"{""nct_id"": ""NCT04929210"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,58,469,"{""nct_id"": ""NCT06408935"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,59,470,"{""nct_id"": ""NCT05347095"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,61,472,"{""nct_id"": ""NCT05242484"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,63,474,"{""nct_id"": ""NCT05923073"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,64,475,"{""nct_id"": ""NCT04936308"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,68,479,"{""nct_id"": ""NCT04882098"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,69,480,"{""nct_id"": ""NCT06651489"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,71,482,"{""nct_id"": ""NCT05669833"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,72,483,"{""nct_id"": ""NCT05004727"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,73,484,"{""nct_id"": ""NCT06586281"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,74,485,"{""nct_id"": ""NCT06563323"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,75,486,"{""nct_id"": ""NCT04645355"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,76,487,"{""nct_id"": ""NCT05858632"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,78,489,"{""nct_id"": ""NCT07196748"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,83,494,"{""nct_id"": ""NCT06251076"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,84,495,"{""nct_id"": ""NCT07110844"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,85,496,"{""nct_id"": ""NCT06477783"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,86,497,"{""nct_id"": ""NCT07227454"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,100,511,"{""nct_id"": ""NCT05601973"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,101,512,"{""nct_id"": ""NCT07227025"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,102,513,"{""nct_id"": ""NCT05379595"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,103,514,"{""nct_id"": ""NCT07276399"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,104,515,"{""nct_id"": ""NCT07225946"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,106,517,"{""nct_id"": ""NCT07319871"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,108,519,"{""nct_id"": ""NCT07164443"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,112,523,"{""nct_id"": ""NCT06577025"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,119,530,"{""nct_id"": ""NCT07295951"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,120,531,"{""nct_id"": ""NCT04811560"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,121,532,"{""nct_id"": ""NCT06852222"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,122,533,"{""nct_id"": ""NCT05453903"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,123,534,"{""nct_id"": ""NCT05243797"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,124,535,"{""nct_id"": ""NCT04557098"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,125,536,"{""nct_id"": ""NCT05338775"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,127,538,"{""nct_id"": ""NCT05552222"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,128,539,"{""nct_id"": ""NCT05083169"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,129,540,"{""nct_id"": ""NCT04586426"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,130,541,"{""nct_id"": ""NCT06425991"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,131,542,"{""nct_id"": ""NCT05572515"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,132,543,"{""nct_id"": ""NCT04722146"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,133,544,"{""nct_id"": ""NCT04108195"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,134,545,"{""nct_id"": ""NCT04696809"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,135,546,"{""nct_id"": ""NCT07105059"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,136,547,"{""nct_id"": ""NCT07030517"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,139,550,"{""nct_id"": ""NCT07258511"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,140,551,"{""nct_id"": ""NCT06649695"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,141,552,"{""nct_id"": ""NCT05572229"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,142,553,"{""nct_id"": ""NCT06993675"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,143,554,"{""nct_id"": ""NCT07107529"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,145,556,"{""nct_id"": ""NCT05469893"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,146,557,"{""nct_id"": ""NCT05849610"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,147,558,"{""nct_id"": ""NCT06353022"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,148,559,"{""nct_id"": ""NCT06100237"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,149,560,"{""nct_id"": ""NCT06505369"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,151,562,"{""nct_id"": ""NCT06662786"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,152,563,"{""nct_id"": ""NCT05908734"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,153,564,"{""nct_id"": ""NCT06532032"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,154,565,"{""nct_id"": ""NCT05498428"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,155,566,"{""nct_id"": ""NCT06750094"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,156,567,"{""nct_id"": ""NCT06667076"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,157,568,"{""nct_id"": ""NCT06385080"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,160,571,"{""nct_id"": ""NCT05488314"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,161,572,"{""nct_id"": ""NCT02609776"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,164,575,"{""nct_id"": ""NCT04077463"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,165,576,"{""nct_id"": ""NCT04988295"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,166,577,"{""nct_id"": ""NCT04487080"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,167,578,"{""nct_id"": ""NCT05663866"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,168,579,"{""nct_id"": ""NCT04538664"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,169,580,"{""nct_id"": ""NCT05299125"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,170,581,"{""nct_id"": ""NCT05117931"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,172,583,"{""nct_id"": ""NCT06632236"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,174,585,"{""nct_id"": ""NCT03767075"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,175,586,"{""nct_id"": ""NCT06878404"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,176,587,"{""nct_id"": ""NCT07196722"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,177,588,"{""nct_id"": ""NCT06807424"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,178,589,"{""nct_id"": ""NCT06559306"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,183,594,"{""nct_id"": ""NCT05912517"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,185,596,"{""nct_id"": ""NCT05327114"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,186,597,"{""nct_id"": ""NCT06741969"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,187,598,"{""nct_id"": ""NCT06449651"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,188,599,"{""nct_id"": ""NCT05379634"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,189,600,"{""nct_id"": ""NCT06533098"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,190,601,"{""nct_id"": ""NCT07217587"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,191,602,"{""nct_id"": ""NCT05265273"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,192,603,"{""nct_id"": ""NCT04883619"", ""linked_assets"": 1}"
jnj,,trial_assets_linked,,193,604,"{""nct_id"": ""NCT04951622"", ""linked_assets"": 1}"
jnj,,trial_added,,1,4,"{""nct_id"": ""NCT05972135"", ""title"": ""Outpatient Administration of Teclistamab or Talquetamab for Multiple Myeloma""}"
jnj,,trial_added,,2,5,"{""nct_id"": ""NCT06285318"", ""title"": ""A Retrospective, Multicountry Study of Clinical Outcomes in Patients With Relapsed/Refractory Multiple Myeloma Treated With T-cell Redirectors Outside of Clinical Trials""}"
jnj,,trial_added,,3,6,"{""nct_id"": ""NCT06208150"", ""title"": ""A Phase 3 Randomized Study Comparing Talquetamab in Combination With Pomalidomide (Tal-P), Talquetamab in Combination With Teclistamab (Tal-Tec), and Investigator's Choice of Either Elotuzumab, Pomalidomide, and Dexamethasone (EPd) or Pomalidomide, Bortezomib, and Dexamethasone (PVd) in Participants With Relapsed or Refractory Myeloma Who Have Received 1 to 4 Prior Lines of Therapy Including an Anti-CD38 Antibody and Lenalidomide""}"
jnj,,trial_added,,4,7,"{""nct_id"": ""NCT07029776"", ""title"": ""A Phase 2 Study Exploring the Use of Bispecific Antibodies to Improve Progression Free Survival in Patients With High-Risk Newly Diagnosed Multiple Myeloma (MMulti-Immune HR)""}"
jnj,,trial_added,,5,8,"{""nct_id"": ""NCT04892173"", ""title"": ""A Phase 3 Study of NBTXR3 Activated by Investigator's Choice of Radiotherapy Alone or Radiotherapy in Combination With Cetuximab for Platinum-based Chemotherapy-Ineligible Elderly Patients With LA-HNSCC""}"
jnj,,trial_added,,6,9,"{""nct_id"": ""NCT07219212"", ""title"": ""A Study of JNJ-90301900 in Combination With Concurrent Chemoradiation Therapy in Participants With Locally Advanced Head and Neck Squamous Cell Carcinoma""}"
jnj,,trial_added,,7,10,"{""nct_id"": ""NCT04267887"", ""title"": ""Advanced ChemoHormonal Therapy for Treatment Naïve Metastatic Prostate Cancer: Apalutamide and Abiraterone Acetate With Prednisone and Androgen Deprivation Therapy After Treatment With Docetaxel and Androgen Deprivation Therapy""}"
jnj,,trial_added,,8,11,"{""nct_id"": ""NCT05818683"", ""title"": ""A Phase 1b Study of JNJ-78278343, a T-cell Redirecting Agent Targeting Human Kallikrein 2 (KLK2), in Combination With Either JNJ-63723283 (Cetrelimab), Taxane Chemotherapy, or Androgen Receptor Pathway Inhibitors for Metastatic Prostate Cancer""}"
jnj,,trial_added,,9,12,"{""nct_id"": ""NCT05901649"", ""title"": ""Prospective, Multi-Country, Observational Study of Clinical Outcomes for Participants With Metastatic Hormone Sensitive Prostate Cancer (mHSPC) Treated With ADT Plus Apalutamide or Enzalutamide Under Routine Clinical Practice (ArtemisPRO)""}"
jnj,,trial_added,,10,13,"{""nct_id"": ""NCT05884398"", ""title"": ""A Phase 3, Open-label, Randomized, Prospective Study of Apalutamide With Continued Versus Intermittent Androgen-Deprivation Therapy (ADT) Following PSA Response in Participants With Metastatic Castration-Sensitive Prostate Cancer (mCSPC)""}"
jnj,,trial_added,,11,14,"{""nct_id"": ""NCT04557059"", ""title"": ""A Randomized, Controlled, Multicenter, Open-label Study to Investigate the Efficacy and Safety of Adding Apalutamide to Radiotherapy and LHRH Agonist in High-Risk Patients With Hormone-Sensitive Prostate Cancer, Assessed by PSMA-PET With an Observational Cohort""}"
jnj,,trial_added,,12,15,"{""nct_id"": ""NCT03523442"", ""title"": ""A Phase 1 Study of Androgen Receptor (AR) Antagonist Apalutamide in Chinese Subjects With Metastatic Castration-Resistant Prostate Cancer""}"
jnj,,trial_added,,13,16,"{""nct_id"": ""NCT03767244"", ""title"": ""A Randomized, Double-blind, Placebo-controlled, Phase 3 Study of Apalutamide in Subjects With High-risk, Localized or Locally Advanced Prostate Cancer Who Are Candidates for Radical Prostatectomy""}"
jnj,,trial_added,,14,17,"{""nct_id"": ""NCT04108208"", ""title"": ""A Multicenter, Randomized, Double-Blind, Placebo-Controlled, Phase IV Study of Apalutamide in Chinese Participants With Non-Metastatic Castration-Resistant Prostate Cancer (NM-CRPC)""}"
jnj,,trial_added,,15,18,"{""nct_id"": ""NCT04325828"", ""title"": ""An Open-label Phase 2 Study to Evaluate the Efficacy and Safety of Apalutamide in Combination With Gonadotropin-releasing Hormone (GnRH) Agonist in Subjects With Locally Advanced or Recurrent/Metastatic and Androgen Receptor (AR) Expressing Salivary Gland Carcinoma""}"
jnj,,trial_added,,16,19,"{""nct_id"": ""NCT04662580"", ""title"": ""A Phase 1, Multicenter, Open-Label, Dose-Escalation, and Dose-Expansion Study to Evaluate the Safety, Pharmacokinetics, and Anti-Tumor Activity of ARX517 as Monotherapy and in Combination With Androgen Receptor Pathway Inhibitors in Subjects With Metastatic Prostate Cancer""}"
jnj,,trial_added,,17,20,"{""nct_id"": ""NCT07002320"", ""title"": ""ASpiRE: A Proof-of-mechanism and Proof-of-concept Clinical Trial Evaluating the Safety, Tolerability, Biological and Anti-tumour Activity of Apalutamide With Dual CXCR1 and CXCR2 Blockade by SX-682 for Men Suffering From Metastatic Castration-resistant Prostate Cancer (mCRPC)""}"
jnj,,trial_added,,18,21,"{""nct_id"": ""NCT05960578"", ""title"": ""TRAMP: Tumor Necrosis Factor- α Blockade and AR Inhibition in Men With CRPC""}"
jnj,,trial_added,,19,22,"{""nct_id"": ""NCT06274047"", ""title"": ""PROSTATE-IQ: Parallel RandOmized STudy of Personalized Apalutamide Treatment and Evaluation to Improve Quality of Life in Post-Operative Radiation With Androgen Axis Suppression. A Phase III Multi-center Study for Men With Detectable PSA After Prostatectomy for Prostate Cancer.""}"
jnj,,trial_added,,20,23,"{""nct_id"": ""NCT06019676"", ""title"": ""Impact of Apalutamide in Metastatic Hormone Sensitive Prostate Cancer Patients, a Multicentre Prospective Observational Study""}"
jnj,,trial_added,,21,24,"{""nct_id"": ""NCT04181203"", ""title"": ""An Open Label, Randomized, Phase III Study, Evaluating the Efficacy of a Combination of Apalutamide With Radiotherapy and LHRH Agonist in High-risk Postprostatectomy Biochemically Relapsed Prostate Cancer Patients""}"
jnj,,trial_added,,22,25,"{""nct_id"": ""NCT06067269"", ""title"": ""High Precision Stereotactic Radiotherapy to the Whole Prostate With Focal Boost and Varying Hormonal Therapy (HEATWAVE)""}"
jnj,,trial_added,,23,26,"{""nct_id"": ""NCT05191680"", ""title"": ""Targeted Drug Intervention in Men at Risk of Progression on Active Surveillance for Early Prostate Cancer: A Randomised Trial - Therapeutics in Active Prostate Cancer Surveillance (TAPS02).""}"
jnj,,trial_added,,24,27,"{""nct_id"": ""NCT02913196"", ""title"": ""A Phase I Trial of Apalutamide Plus Abiraterone Acetate, Docetaxel, and Prednisone in Patients With Metastatic Castrate Resistant Prostate Cancer (mCRPC)""}"
jnj,,trial_added,,25,28,"{""nct_id"": ""NCT03903835"", ""title"": ""ProBio: An Outcome-adaptive and Randomized Multi-arm Biomarker Driven Study in Patients With Metastatic Prostate Cancer""}"
jnj,,trial_added,,26,29,"{""nct_id"": ""NCT03902951"", ""title"": ""A Single-Arm, Open-Label, Phase II Study of Systemic and Tumor Directed Therapy for Recurrent Oligometastatic M1 Prostate Cancer""}"
jnj,,trial_added,,27,30,"{""nct_id"": ""NCT04812366"", ""title"": ""Genomic Biomarker-Selected Umbrella Neoadjuvant Study for High Risk Localized Prostate Cancer""}"
jnj,,trial_added,,28,31,"{""nct_id"": ""NCT04295447"", ""title"": ""A Randomized, Open-label, Phase 2 Study of Adjuvant Apalutamide or Standard of Care in Subjects With High-risk, Localized or Locally Advanced Prostate Cancer After Radical Prostatectomy""}"
jnj,,trial_added,,29,32,"{""nct_id"": ""NCT03141671"", ""title"": ""Randomized Phase II Study of Salvage XRT + ADT +/- Abiraterone Acetate and Apalutamide (ARN-509) for Rising PSA After Radical Prostatectomy With Adverse Features.(FORMULA-509 Trial)""}"
jnj,,trial_added,,30,33,"{""nct_id"": ""NCT03899077"", ""title"": ""A Phase II Study Comparing Salvage Radiotherapy in Combination With 6 Months of Androgen-deprivation Therapy Versus Anti-androgen Therapy With Apalutamide in Patients With Biochemical Progression After Radical Prostatectomy""}"
jnj,,trial_added,,31,34,"{""nct_id"": ""NCT05778097"", ""title"": ""Adjuvant Androgen Deprivation Therapy Combined With Apalutamide for Prostate Cancer Patients Post Radical-prostatectomy With High-risk of Reoccurrence: a Prospective, Single-arm, Multicenter Trial (ARES Study)""}"
jnj,,trial_added,,32,35,"{""nct_id"": ""NCT03466411"", ""title"": ""A Phase 2/3, Randomized, Double-blind, Placebo- and Active-controlled, Parallel-group, Multicenter Protocol to Evaluate the Efficacy and Safety of Guselkumab in Participants With Moderately to Severely Active Crohn's Disease""}"
jnj,,trial_added,,33,36,"{""nct_id"": ""NCT07245394"", ""title"": ""SHIFT-IBD: Switching to High-efficacy Anti-IL-23 Guselkumab in Ustekinumab-exposed Persons With Active IBD""}"
jnj,,trial_added,,34,37,"{""nct_id"": ""NCT03218488"", ""title"": ""An Observational Post-authorization Safety Study of Ustekinumab in the Treatment of Pediatric Patients Aged 6 Years and Older With Moderate to Severe Plaque Psoriasis""}"
jnj,,trial_added,,35,38,"{""nct_id"": ""NCT00508547"", ""title"": ""A Multicenter, Open Registry of Patients With Plaque Psoriasis Who Are Candidates for Systemic Therapy Including Biologics""}"
jnj,,trial_added,,36,39,"{""nct_id"": ""NCT06934226"", ""title"": ""A Phase 3 Multicenter, Randomized, Double-blind, Placebo-controlled and Ustekinumab Active Comparator-controlled Study to Evaluate the Efficacy and Safety of JNJ-77242113 for the Treatment of Participants With Moderate to Severe Plaque Psoriasis""}"
jnj,,trial_added,,37,40,"{""nct_id"": ""NCT05092269"", ""title"": ""A Phase 3, Multicenter, Open-label, Basket, Long-term Extension Study of Ustekinumab in Pediatric Clinical Study Participants (2 to <18 Years of Age)""}"
jnj,,trial_added,,38,41,"{""nct_id"": ""NCT04372108"", ""title"": ""An Observational Study to Assess the Long-term Safety of Ustekinumab Versus Other Biologic Therapies Among Patients With Crohn's Disease and Ulcerative Colitis: A New-User Cohort Study Using the Department of Defense Electronic Health Records Database""}"
jnj,,trial_added,,39,42,"{""nct_id"": ""NCT07310095"", ""title"": ""Efficacy of Guselkumab in Chinese Participants With Crohn's Disease Following Loss of Response to Ustekinumab""}"
jnj,,trial_added,,40,43,"{""nct_id"": ""NCT07303686"", ""title"": ""Pilot Study to Assess De-escalation of Ustekinumab Therapy in Patients With Crohn's Disease and Ulcerative Colitis""}"
jnj,,trial_added,,41,44,"{""nct_id"": ""NCT05083182"", ""title"": ""A Phase 3 Multicenter, Open-label Study to Evaluate the Efficacy, Pharmacokinetics, Safety, and Immunogenicity of Subcutaneously Administered Ustekinumab or Guselkumab in Pediatric Participants With Active Juvenile Psoriatic Arthritis (PSUMMIT-Jr)""}"
jnj,,trial_added,,42,45,"{""nct_id"": ""NCT06807593"", ""title"": ""Treatment of Immune Checkpoint Inhibitor-related Diarrhea and/ or Colitis With Ustekinumab in Cancer Patients""}"
jnj,,trial_added,,43,46,"{""nct_id"": ""NCT03941132"", ""title"": ""Clinical Phase II/III Trial of Ustekinumab to Treat Type 1 Diabetes (UST1D2)""}"
jnj,,trial_added,,44,47,"{""nct_id"": ""NCT05299931"", ""title"": ""An Open-Label Extension and Long-term Efficacy and Safety Monitoring Study of Patients with Crohn's Disease Previously Included in the Loss of RESponse to Ustekinumab Treated by Dose Escalation Study (REScUE-OLE)""}"
jnj,,trial_added,,45,48,"{""nct_id"": ""NCT02103361"", ""title"": ""Stelara® and Tremfya® Pregnancy Exposure Registry: OTIS Autoimmune Diseases in Pregnancy Project""}"
jnj,,trial_added,,46,49,"{""nct_id"": ""NCT01848028"", ""title"": ""Long-Term Benefits and Safety of Systemic Psoriasis Therapy: German Registry on the Treatment of Psoriasis With Biologics and Systemic Therapeutics""}"
jnj,,trial_added,,47,50,"{""nct_id"": ""NCT05387031"", ""title"": ""Efficacy of Ustekinumab-based Integrated Medicine Therapy in Patients With Symptomatic Stricturing Crohn's Disease: a Multicenter, Prospective, Observational Cohort Study""}"
jnj,,trial_added,,48,51,"{""nct_id"": ""NCT04496063"", ""title"": ""USTekinumab in Fistulising Perianal Crohn's Disease (CD): The USTAP CD Study""}"
jnj,,trial_added,,49,52,"{""nct_id"": ""NCT04033445"", ""title"": ""A Phase 2b/3, Randomized, Double-blind, Placebo-controlled, Parallel-group, Multicenter Protocol to Evaluate the Efficacy and Safety of Guselkumab in Participants With Moderately to Severely Active Ulcerative Colitis""}"
jnj,,trial_added,,50,53,"{""nct_id"": ""NCT03451851"", ""title"": ""A Phase 3, Multicenter, Randomized, Placebo- and Active Comparator-Controlled Study Evaluating the Efficacy, Safety, and Pharmacokinetics of Subcutaneously Administered Guselkumab for the Treatment of Chronic Plaque Psoriasis in Pediatric Subjects (>=6 To <18 Years of Age)""}"
jnj,,trial_added,,51,54,"{""nct_id"": ""NCT07242248"", ""title"": ""Real World Observation of Guselkumab Treatment in Patients With Ulcerative Colitis and Crohn's Disease - a Study of Treatment Outcomes in the UK""}"
jnj,,trial_added,,52,55,"{""nct_id"": ""NCT06663332"", ""title"": ""A Phase 3, Multicenter, Open-label, Basket, LTE Study to Evaluate the Safety of Guselkumab in Pediatric Participants With Crohn's Disease, Ulcerative Colitis, or Juvenile Psoriatic Arthritis""}"
jnj,,trial_added,,53,56,"{""nct_id"": ""NCT05242471"", ""title"": ""A Phase 2b Randomized, Double-blind, Active-and Placebo-controlled, Parallel-group, Multicenter Study to Evaluate the Efficacy and Safety of Induction and Maintenance Combination Therapy With Guselkumab and Golimumab in Participants With Moderately to Severely Active Crohn's Disease""}"
jnj,,trial_added,,54,57,"{""nct_id"": ""NCT05049798"", ""title"": ""Assessment of Guselkumab (Tremfya) and IL-17 Inhibitor Therapies in Patients With Psoriatic Arthritis in Routine Clinical Practice; A Prospective, Observational Cohort Study""}"
jnj,,trial_added,,55,58,"{""nct_id"": ""NCT07141004"", ""title"": ""A Phase-IV, Multicenter, Non-Comparative, Open-Label Study Evaluating the Safety and Efficacy of Guselkumab Administered Subcutaneously in the Treatment of Indian Patients With Psoriatic Arthritis""}"
jnj,,trial_added,,56,59,"{""nct_id"": ""NCT04929210"", ""title"": ""A Phase 4, Multicenter, Randomized, Double-blind, Placebo-controlled Study Evaluating the Efficacy and Safety of Guselkumab Administered Subcutaneously in Bio-naive Participants With Active Psoriatic Arthritis Axial Disease""}"
jnj,,trial_added,,57,60,"{""nct_id"": ""NCT07102368"", ""title"": ""Generation of Real-world Evidence of Guselkumab in IBD Evaluating Effectiveness, Early Outcomes and Patient Relevant Aspects""}"
jnj,,trial_added,,58,61,"{""nct_id"": ""NCT06408935"", ""title"": ""A Phase 3b, Open-label, Multicenter Study to Evaluate Transmural Healing and Disease Modifying Effect of Guselkumab in Crohn's Disease Patients""}"
jnj,,trial_added,,59,62,"{""nct_id"": ""NCT05347095"", ""title"": ""A Phase 3, Randomized, Placebo-controlled, Parallel-group, Multicenter Study to Evaluate the Efficacy and Safety of Guselkumab in Participants With Fistulizing, Perianal Crohn's Disease""}"
jnj,,trial_added,,60,63,"{""nct_id"": ""NCT07220824"", ""title"": ""GUselkumab for the Treatment of PsA: Effectiveness Results by Ultrasound""}"
jnj,,trial_added,,61,64,"{""nct_id"": ""NCT05242484"", ""title"": ""A Phase 2b Randomized, Double-blind, Active-and Placebo-controlled, Parallel-group, Multicenter Study to Evaluate the Efficacy and Safety of Induction and Maintenance Combination Therapy With Guselkumab and Golimumab in Participants With Moderately to Severely Active Ulcerative Colitis""}"
